型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
神舟战神GX7-i76172S1,战神GX7系列,http://detail.zol.com.cn/notebook/index396219.shtml,https://2a.zol-img.com.cn/product/148_80x60/526/ceaXOEprZnRcE.jpg,1.1万,[无货],9995,Intel 酷睿i7 4790,英特尔 酷睿i7 4代系列,3.6GHz,4GHz,四核心/八线程,8MB,DMI 5 GT/s,Haswell,22nm,84W,NULL,NULL,4xSO-DIMM,NULL,混合硬盘（SSD+7200转HDD）,3963,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 970M＋Intel GMA HD 4600,6GB,GDDR5,192bit,复合材质,NULL,NULL,8芯锂电池,NULL,16-38.7mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年01月,282mm,NULL,NULL,家用,5×USB3.0（其中一个e-SATA共用接口）,418mm,3.9Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,NULL,主要部件2年，电池6个月，其它部件1年免费保修,安桥专业音响,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel Z97,NULL,游戏本，影音娱乐本,NULL,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIT输出接口，line-in Jack接口
神舟战神GX7-GL7S1,战神GX7系列,http://detail.zol.com.cn/notebook/index1104074.shtml,https://2b.zol-img.com.cn/product/166_80x60/323/ceYwPhMlPfnYA.jpg,1.3万,[无货],11110,Intel 酷睿i7 6700K,英特尔 酷睿i7 6代系列,4GHz,4.2GHz,四核心/八线程,8MB,DMI 8 GT/s,Skylake,14nm,91W,NULL,NULL,4xSO-DIMM,NULL,SSD固态硬盘,3963,发烧级独立显卡,NVIDIA GeForce GTX 970M,6GB,GDDR5,192bit,复合材质,NULL,NULL,8芯锂电池，8200毫安,NULL,16-38.7mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年10月,282mm,NULL,NULL,家用,4×USB3.0（其中一个e-SATA共用接口），USB3.1 Type-C接口,418mm,3.9Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,NULL,主要部件2年，电池6个月，其它部件1年免费保修,安桥专业音响,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel Z170,NULL,游戏本，影音娱乐本,NULL,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,HDMI，2×DisplayPort 1.2,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIT输出接口，line-in Jack接口
神舟战神K670D-G4D1,战神K670D系列,http://detail.zol.com.cn/notebook/index1165602.shtml,https://2e.zol-img.com.cn/product/181_80x60/320/ceotu1610NiVo.jpg,4499,正常,4912,Intel 奔腾双核 G4560,英特尔 奔腾双核,3.5GHz,NULL,双核心/四线程,3MB,DMI3 8 GT/s,Kaby Lake,14nm,54W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,HDD,4452,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050＋Intel GMA HD 610,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,31.4mm,FHD，LED背光，IPS屏,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2017年02月,252mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,374mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel H170,NULL,游戏本，影音娱乐本，商务办公,预装Windows 10,NULL,2年,深灰色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,6合一读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神K670D-G4D3,战神K670D系列,http://detail.zol.com.cn/notebook/index1183279.shtml,https://2e.zol-img.com.cn/product/186_80x60/616/cevlhkN2BSY2.jpg,4599,正常,5243,Intel 奔腾双核 G4600,英特尔 奔腾双核,3.6GHz,NULL,双核心/四线程,3MB,DMI 8 GT/s,Kaby Lake,14nm,51W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,HDD,4452,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050＋Intel GMA HD 610,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,31.4mm,FHD，LED背光，IPS屏,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2017年09月,252mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,374mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本，商务办公,预装Windows 10,NULL,2年,深灰色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,6合一读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神K670D-G4D2,战神K670D系列,http://detail.zol.com.cn/notebook/index1170125.shtml,https://2c.zol-img.com.cn/product/182_80x60/964/ceNOOL30qDiRs.jpg,3999,正常,4912,Intel 奔腾双核 G4560,英特尔 奔腾双核,3.5GHz,NULL,双核心/四线程,3MB,DMI3 8 GT/s,Kaby Lake,14nm,54W,4GB（4GB×1）,DDR4 2400MHz,2xSO-DIMM,500GB,HDD,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,31.4mm,FHD，LED背光，IPS屏,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2017年05月,252mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,374mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel H170,NULL,游戏本，影音娱乐本，商务办公,预装Windows 10,NULL,2年,深灰色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,6合一读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神K670D-G5D1,战神K670D系列,http://detail.zol.com.cn/notebook/index1168525.shtml,https://2b.zol-img.com.cn/product/181_80x60/347/ceoWJpgQB8D.jpg,4499,正常,3781,Intel 酷睿i3 7100,英特尔 酷睿i3 7代系列,2.4GHz,NULL,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,54W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,HDD,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,31.4mm,FHD，LED背光，IPS屏,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2017年04月,252mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,374mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel H170,NULL,游戏本，影音娱乐本，商务办公,预装Windows 10,NULL,2年,深灰色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,6合一读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神G7-SL7S2,战神G7系列,http://detail.zol.com.cn/notebook/index1139710.shtml,https://2d.zol-img.com.cn/product/170_80x60/997/cez8o98X7jq6.jpg,6799,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,256GB,SSD固态硬盘,3963,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 970M＋Intel GMA HD 530,3GB,GDDR5,192bit,复合材质,NULL,NULL,4芯锂电池,NULL,29.98mm,FHD，LED背光,内置无线网卡,立体声扬声器,1920x1080,2016年01月,287mm,NULL,NULL,家用,4×USB3.0,417mm,3.1Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,NULL,NULL,2年,黑色,NULL,NULL,智能触摸板，具备左右键,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,17.3英寸,NULL,32GB,2-6小时，视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,单色背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIF输出接口
神舟战神G7-i78172S1（标准版）,战神G7系列,http://detail.zol.com.cn/notebook/index395480.shtml,https://2a.zol-img.com.cn/product/148_80x60/950/cevRU5vQktVqs.jpg,7499,[无货],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）,4xSO-DIMM,128GB+1TB,混合硬盘（SSD+7200转HDD）,3067,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 965M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,4芯锂电池,NULL,29.98mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年01月,287mm,NULL,NULL,家用,4×USB3.0（其中一个e-SATA共用接口）,417mm,3.1Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,NULL,主要部件2年，电池6个月，其它部件1年免费保修,内置安桥音效系统,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,NULL,NULL,2年,黑色,NULL,NULL,智能触摸，具备左右键,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,单色背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIT输出接口
神舟战神G7-i7DO,战神G7系列,http://detail.zol.com.cn/notebook/index395485.shtml,https://2c.zol-img.com.cn/product/148_80x60/958/ce4qfwUHWFxcQ.jpg,7999,[停产],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,NULL,NULL,4xSO-DIMM,NULL,NULL,3963,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 970M＋Intel GMA HD 4600,3GB,GDDR5,256bit,复合材质,NULL,NULL,4芯锂电池,NULL,29.98mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年01月,287mm,NULL,NULL,家用,4×USB3.0（其中一个e-SATA共用接口）,417mm,3.1Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,NULL,主要部件2年，电池6个月，其它部件1年免费保修,内置安桥音效系统,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,NULL,NULL,2年,黑色,NULL,NULL,智能触摸，具备左右键,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,单色背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIT输出接口
神舟战神G7-i78172D1（超值版）,战神G7系列,http://detail.zol.com.cn/notebook/index395483.shtml,https://2b.zol-img.com.cn/product/148_80x60/963/cepvyuNgUj38Q.jpg,8999,[停产],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）,4xSO-DIMM,1TB,7200转,3963,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 970M＋Intel GMA HD 4600,3GB,GDDR5,256bit,复合材质,NULL,NULL,4芯锂电池,NULL,29.98mm,FHD背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年01月,287mm,NULL,NULL,家用,4×USB3.0（其中一个e-SATA共用接口）,417mm,3.1Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主机1年，电池6个月,内置安桥音效系统,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,NULL,NULL,1年,黑色,NULL,NULL,智能触摸，具备左右键,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,单色背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口，S/PDIT输出接口
神舟战神K660D-i7D1,战神 K660D系列,http://detail.zol.com.cn/notebook/index392648.shtml,https://2b.zol-img.com.cn/product/144_80x60/431/ceNu57vYF70Ao.jpg,3899,正常,7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3L（低电压版）,2xSO-DIMM,1TB,7200转,1779,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,35mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2014年11月,252mm,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个具有Powershare供电功能）,376mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,游戏本，影音娱乐本,DOS,NULL,2年,黑色,NULL,NULL,智能型触摸屏，具备左右键,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成130万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神K660D-i7D2,战神 K660D系列,http://detail.zol.com.cn/notebook/index398480.shtml,https://2e.zol-img.com.cn/product/150_80x60/112/ceFJEFnfQUz3g.jpg,4499,正常,7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）,2xSO-DIMM,1TB,7200转,2111,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 960M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,35mm,FHD，LED背光,支持802.11b/g/n无线协议,立体声扬声器,1920x1080,2015年03月,252mm,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个具有Powershare供电功能）,376mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,DVDRW,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,游戏本，影音娱乐本,DOS,NULL,2年,黑色,NULL,NULL,智能型触摸屏，具备左右键,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成130万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
神舟战神K660D-i7D4,战神 K660D系列,http://detail.zol.com.cn/notebook/index1154438.shtml,https://2e.zol-img.com.cn/product/180_80x60/670/cetruRTXqsRs.jpg,4499,正常,7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）,2xSO-DIMM,1TB,5400转,2111,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 960M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光,内置无线网卡,立体声扬声器,1920x1080,2015年03月,261mm,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个具有Powershare供电功能）,380mm,2.5Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,游戏本，影音娱乐本,DOS,NULL,2年,黑色,NULL,NULL,智能型触摸屏，具备左右键,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
