型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
msi微星GP72MVR 7RFX-621CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1174365.shtml,https://2f.zol-img.com.cn/product/184_80x60/335/ce5SDO4GkWxQ.jpg,8899,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,22-29mm,FHD，LED背光，雾面屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP72MVR 7RFX-835CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1205378.shtml,https://2a.zol-img.com.cn/product/188_80x60/238/ceFv14UgZHS3o.jpg,9899,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2400MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,29mm,FHD，LED背光，雾面屏，94%色域,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,纳美音效技术,NULL,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP72MVR 7RFX-669CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1184893.shtml,https://2d.zol-img.com.cn/product/186_80x60/459/ceNgB97d7BUgA.jpg,8199,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,22-29mm,FHD，LED背光，雾面屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP72MVR 7RFX-621CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1174365.shtml,https://2f.zol-img.com.cn/product/184_80x60/335/ce5SDO4GkWxQ.jpg,8899,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,22-29mm,FHD，LED背光，雾面屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP72MVR 7RFX-835CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1205378.shtml,https://2a.zol-img.com.cn/product/188_80x60/238/ceFv14UgZHS3o.jpg,9899,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2400MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,29mm,FHD，LED背光，雾面屏，94%色域,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,纳美音效技术,NULL,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP72MVR 7RFX-669CN,GP72MVR 7RFX系列,http://detail.zol.com.cn/notebook/index1184893.shtml,https://2d.zol-img.com.cn/product/186_80x60/459/ceNgB97d7BUgA.jpg,8199,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,22-29mm,FHD，LED背光，雾面屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,双风扇+六铜管散热,家用,1×USB2.0+2×USB3.0，USB Type-C接口,383mm,2.2Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,17.3英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,赛睿七彩背光游戏键盘,RJ45（网络接口），电源接口
msi微星GP62 2QE-215XCN,GP62系列,http://detail.zol.com.cn/notebook/index1100555.shtml,https://2a.zol-img.com.cn/product/165_80x60/496/ceptMab4w2O2.jpg,5399,正常,8388,Intel 酷睿i7 5700HQ,英特尔 酷睿i7 5代系列,2.7GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Broadwell,14nm,47W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,7200转,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 5600,2GB,GDDR3,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,29.5-30.6mm,FHD，LED背光,支持802.11ac无线协议,立体声扬声器,1920x1080,2015年09月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,Nahimic音效技术,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,有线杀手网卡,Intel HM86,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI，DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
msi微星GP62MVR 7RFX-844CN,GP62系列,http://detail.zol.com.cn/notebook/index1174370.shtml,https://2b.zol-img.com.cn/product/184_80x60/445/cetTDLFdqdsME.jpg,8499,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,27-29mm,FHD，LED背光，IPS屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年06月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0（其中一个USB Type-C接口）,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
msi微星GP62 6QG-1071XCN,GP62系列,http://detail.zol.com.cn/notebook/index1144241.shtml,https://2a.zol-img.com.cn/product/172_80x60/942/ce1G4hEJmyIc.jpg,5399,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,128GB+1TB,混合硬盘（M.2 SSD+7200转HDD）,3067,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 965M＋Intel GMA HD 530,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,27-29mm,FHD，LED背光，广视角IPS屏,Intel 3165 AC，支持802.11ac无线协议,立体声扬声器,1920x1080,2016年05月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0（其中一个USB Type-C接口）,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,Audio Boost技术,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
msi微星GP62MVR 6RF-215CN,GP62系列,http://detail.zol.com.cn/notebook/index1156178.shtml,https://2c.zol-img.com.cn/product/176_80x60/382/ce7vAheInluXE.jpg,7999,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,256GB+1TB,混合硬盘（M.2 SSD+7200转HDD）,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060＋Intel GMA HD 530,3GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,27-29mm,FHD，LED背光，广视角IPS屏,Intel 3165 AC，支持802.11ac无线协议,立体声扬声器,1920x1080,2016年09月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0，USB3.1 Type-C接口,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,Audio Boost技术,NULL,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
msi微星GP62 2QE-218XCN,GP62系列,http://detail.zol.com.cn/notebook/index1100554.shtml,https://2b.zol-img.com.cn/product/165_80x60/497/cesF4t8uak6.jpg,4799,正常,4540,Intel 酷睿i5 4210H,英特尔 酷睿i5 4代系列,2.9GHz,3.5GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,7200转,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 4600,2GB,GDDR3,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,29.5-30.6mm,FHD，LED背光,支持802.11ac无线协议,立体声扬声器,1920x1080,2015年09月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,Nahimic音效技术,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,有线杀手网卡,Intel HM86,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI，DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
msi微星GP62MVR 7RF-433CN,GP62系列,http://detail.zol.com.cn/notebook/index1163439.shtml,https://2b.zol-img.com.cn/product/179_80x60/239/ce1rnTeujGA.jpg,8399,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB+1TB,混合硬盘（M.2 SSD+7200转HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,3GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池,NULL,27-29mm,FHD，LED背光，IPS屏,Intel 3165 AC,立体声扬声器,1920x1080,2017年01月,260mm,NULL,GPU Boost双显切换技术版，Cooler Boost高效散热技术,家用,1×USB2.0+3×USB3.0（其中一个USB Type-C接口）,388mm,2.3Kg,安全锁孔,400-828-8588,周一至周日， 9:00～20:00（中午无休）， 国定假日，9:00～18:00（中午无休）,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,顶级音响Super Multi,NULL,NULL,NULL,杀手网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,2合1读卡器（SDXC，SDHC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,HD高清摄像头,NULL,自购买之日起保修期内，在正常使用情况下出现损坏和性能故障，将按照国家《微型计算机商品修理更换退货责任规定》执行，您可拨打微星大陆地区电话报修客服中心免费电话，预约登记报修，报修中心客服人员将提供距您所在地最近的微星授权维修机构详细信息并建议您采取获得快捷服务的送修地点的方式。您可凭购机发票及三包凭证享受微星厂商标准服务。进入官网>>,15.6英寸,NULL,32GB,2-3小时，视具体使用环境而定,HDMI，Mini DisplayPort,一键散热,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘），SteelSeries赛睿专业游戏键盘,RJ45（网络接口），电源接口
