型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
微软Surface Pro （i7/16GB/1TB/中文版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1171807.shtml,https://2f.zol-img.com.cn/product/183_80x60/469/ceL51t8UiXy.jpg,2.14万,正常,5939,Intel 酷睿i7 7560U,英特尔 酷睿i7 7代系列,2.4GHz,3.8GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,16GB,NULL,NULL,1TB,SSD固态硬盘,1433,核芯显卡,Intel Iris Plus Graphics 640,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,782g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office家庭和学生版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （i5/8GB/256GB/专业版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1174760.shtml,https://2f.zol-img.com.cn/product/184_80x60/727/ceWR6NoHQ9aA.jpg,9888,正常,5107,Intel 酷睿i5 7300U,英特尔 酷睿i5 7代系列,2.6GHz,3.5GHz,双核心/四线程,3MB,NULL,Kaby Lake,14nm,15W,8GB（8GB×1）,NULL,NULL,256GB,SSD固态硬盘,936,核芯显卡,Intel GMA HD 620,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,770g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office 365 30天试用版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,Intel 博锐技术,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持多点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （M3/4GB/128GB专业版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1174767.shtml,https://2b.zol-img.com.cn/product/184_80x60/759/cezfIMK7Bl2I.jpg,5888,正常,3549,Intel 酷睿M3 7Y30,英特尔 酷睿 M系列,1000MHz,2.6GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,4.5W,4GB（4GB×1）,NULL,NULL,128GB,SSD固态硬盘,724,核芯显卡,Intel GMA HD 615,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,768g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 专业版,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office 365 30天试用版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （i7/16GB/1TB/专业版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1174757.shtml,https://2f.zol-img.com.cn/product/184_80x60/709/ceG7z8rnfSaJw.jpg,2.14万,正常,6152,Intel 酷睿i7 7660U,英特尔 酷睿i7 7代系列,2.5GHz,4GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,16GB,NULL,NULL,1TB,SSD固态硬盘,1433,核芯显卡,Intel Iris Plus Graphics 640,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,782g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 专业版,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office 365 30天试用版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （i7/16GB/512GB/中文版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1171806.shtml,https://2e.zol-img.com.cn/product/183_80x60/456/cetQLwrT6wu82.jpg,1.74万,正常,5939,Intel 酷睿i7 7560U,英特尔 酷睿i7 7代系列,2.4GHz,3.8GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,16GB,NULL,NULL,512GB,SSD固态硬盘,1433,核芯显卡,Intel Iris Plus Graphics 640,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,782g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office家庭和学生版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （i7/16GB/512GB/专业版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1174755.shtml,https://2f.zol-img.com.cn/product/184_80x60/691/ceovrGLHi4gd6.jpg,1.74万,正常,5939,Intel 酷睿i7 7560U,英特尔 酷睿i7 7代系列,2.4GHz,3.8GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,16GB,NULL,NULL,512GB,SSD固态硬盘,1433,核芯显卡,Intel Iris Plus Graphics 640,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,782g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 专业版,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office 365 30天试用版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Pro （i7/8GB/256GB/专业版新）,Surface Pro（新）系列,http://detail.zol.com.cn/ultrabook/index1174759.shtml,https://2f.zol-img.com.cn/product/184_80x60/721/cepsAS7vGjTqI.jpg,1.23万,正常,5939,Intel 酷睿i7 7560U,英特尔 酷睿i7 7代系列,2.4GHz,3.8GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,8GB（8GB×1）,NULL,NULL,256GB,SSD固态硬盘,1433,核芯显卡,Intel Iris Plus Graphics 640,共享内存容量,无,NULL,镁铝合金,多色键盘盖，专用触控笔，鼠标,NULL,聚合物电池,NULL,8.5mm,PixelSense显示屏,支持802.11a/b/g/n无线协议,立体声扬声器,2736x1824,2017年05月,201mm,NULL,NULL,商用,USB3.0,292mm,782g,可信平台模块（TPM）提供企业级别的安全性通过Windows Hello6面部识别实现企业级别的防护,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,NULL,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 专业版,NULL,2年,银灰色,NULL,NULL,数字输入笔,全国联保，享受三包服务,NULL,NULL,Office 365 30天试用版,NULL,Micro SD读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,12.3英寸,NULL,NULL,13.5小时左右，视具体使用环境而定,Mini DisplayPort,环境光传感器，加速计，陀螺仪,NULL,NULL,支持十点触控,NULL,NULL,电源接口，保护套端口
微软Surface Book（i5/8GB/128GB/核显）,Surface Book系列,http://detail.zol.com.cn/ultrabook/index397876.shtml,https://2b.zol-img.com.cn/product/170_80x60/741/ceO8wIiz05Bnk.jpg,8488,正常,4372,Intel 酷睿i5 6300U,英特尔 酷睿i5 6代系列,2.4GHz,3GHz,双核心/四线程,3MB,NULL,Skylake,14nm,15W,8GB,DDR3L（低电压版）,NULL,128GB,SSD固态硬盘,835,核芯显卡,Intel GMA HD 520,共享内存容量,无,NULL,镁合金,NULL,NULL,聚合物电池,NULL,13-22.8mm,PixelSense显示屏，267PPI,支持802.11a/b/g/n/ac无线协议,立体声扬声器,3000x2000,2015年12月,232.1mm,NULL,实体按键：音量键，电源键平板电脑模式尺寸：220.2×312.3×7.7mm平板电脑模式重量：726g,商用,2×USB3.0,312.3mm,1.516Kg,企业级安全性的TPM芯片,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,支持Windows Hello面部识别功能,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 Professional（专业版）,NULL,2年,银色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,Surface Book x1Surface触控笔 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,Office 365个人版30天试用,NULL,多合1读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,Intel 博锐技术,NULL,12小时左右，视具体使用环境而定,Mini DisplayPort,内置传感器：环境光线传感器，加速计，陀螺仪，磁力计,NULL,NULL,支持十点触控,NULL,分岛式键盘，背光键盘,电源接口，拓展坞链接端口
微软Surface Book（i7/16GB/512GB/独显）,Surface Book系列,http://detail.zol.com.cn/ultrabook/index1101558.shtml,https://2f.zol-img.com.cn/product/177_80x60/131/ceg2ZDxXMXpU.jpg,1.78万,正常,4812,Intel 酷睿i7 6600U,英特尔 酷睿i7 6代系列,2.6GHz,3.4GHz,双核心/四线程,4MB,NULL,Skylake,14nm,15W,16GB,DDR3L（低电压版）,NULL,512GB,SSD固态硬盘,NULL,NULL,NVIDIA Geforce,1GB,GDDR5,NULL,镁合金,NULL,NULL,聚合物电池,NULL,13-22.8mm,PixelSense显示屏，267PPI,支持802.11a/b/g/n/ac无线协议,立体声扬声器,3000x2000,2015年12月,232.1mm,NULL,实体按键：音量键，电源键平板电脑模式尺寸：220.2×312.3×7.7mm平板电脑模式重量：726g,商用,2×USB3.0,312.3mm,1.579Kg,企业级安全性的TPM芯片,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,支持Windows Hello面部识别功能,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 Professional（专业版）,NULL,2年,银色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,Surface Book x1Surface触控笔 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,Office 365个人版30天试用,NULL,多合1读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,NULL,NULL,12小时左右，视具体使用环境而定,Mini DisplayPort,内置传感器：环境光线传感器，加速计，陀螺仪，磁力计,NULL,NULL,支持多点触控,NULL,分岛式键盘,电源接口，拓展坞链接端口
微软Surface Book（i7/8GB/256GB/独显）,Surface Book系列,http://detail.zol.com.cn/ultrabook/index1135910.shtml,https://2c.zol-img.com.cn/product/177_80x60/116/ceVFHjy9YaWdw.jpg,1.35万,正常,4812,Intel 酷睿i7 6600U,英特尔 酷睿i7 6代系列,2.6GHz,3.4GHz,双核心/四线程,4MB,NULL,Skylake,14nm,15W,8GB,DDR3L（低电压版）,NULL,256GB,SSD固态硬盘,NULL,NULL,NVIDIA GeForce,1GB,GDDR5,NULL,镁合金,NULL,NULL,聚合物电池,NULL,13-22.8mm,PixelSense显示屏，267PPI,支持802.11a/b/g/n/ac无线协议,立体声扬声器,3000x2000,2015年12月,232.1mm,NULL,实体按键：音量键，电源键平板电脑模式尺寸：220.2×312.3×7.7mm平板电脑模式重量：726g,商用,2×USB3.0,312.3mm,1.579Kg,企业级安全性的TPM芯片,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,支持Windows Hello面部识别功能,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 Professional（专业版）,NULL,2年,银色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,Surface Book x1Surface触控笔 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,Office 365个人版30天试用,NULL,多合1读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,NULL,NULL,12小时左右，视具体使用环境而定,Mini DisplayPort,内置传感器：环境光线传感器，加速计，陀螺仪，磁力计,NULL,NULL,支持十点触控,NULL,分岛式键盘,电源接口，拓展坞链接端口
微软Surface Book（i7/16GB/1TB/独显）,Surface Book系列,http://detail.zol.com.cn/ultrabook/index1138219.shtml,https://2b.zol-img.com.cn/product/177_80x60/133/ceHnW2apIHqDs.jpg,2.02万,正常,4812,Intel 酷睿i7 6600U,英特尔 酷睿i7 6代系列,2.6GHz,3.4GHz,双核心/四线程,4MB,NULL,Skylake,14nm,15W,16GB,DDR3L（低电压版）,NULL,1TB,SSD固态硬盘,NULL,NULL,NVIDIA Geforce,NULL,NULL,NULL,镁合金,NULL,NULL,聚合物电池,NULL,13-22.8mm,PixelSense显示屏，267PPI,支持802.11a/b/g/n/ac无线协议,立体声扬声器,3000x2000,2016年02月,232.1mm,NULL,实体按键：音量键，电源键平板电脑模式尺寸：220.2×312.3×7.7mm平板电脑模式重量：726g,商用,2×USB3.0,312.3mm,1.579Kg,企业级安全性的TPM芯片,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,支持Windows Hello面部识别功能,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 Professional（专业版）,NULL,2年,银色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,Surface Book x1Surface触控笔 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,Office 365个人版30天试用,NULL,多合1读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,NULL,NULL,12小时左右，视具体使用环境而定,Mini DisplayPort,内置传感器：环境光线传感器，加速计，陀螺仪，磁力计,NULL,NULL,支持多点触控,NULL,分岛式键盘,电源接口，拓展坞链接端口
微软Surface Book（i5/8GB/256GB/独显）,Surface Book系列,http://detail.zol.com.cn/ultrabook/index1135893.shtml,https://2a.zol-img.com.cn/product/177_80x60/114/cedRrmdFPOrf.jpg,1.18万,正常,4372,Intel 酷睿i5 6300U,英特尔 酷睿i5 6代系列,2.4GHz,3GHz,双核心/四线程,3MB,NULL,Skylake,14nm,15W,8GB,DDR3L（低电压版）,NULL,256GB,SSD固态硬盘,NULL,NULL,NVIDIA GeForce,1GB,GDDR5,NULL,镁合金,NULL,NULL,聚合物电池,NULL,13-22.8mm,PixelSense显示屏，267PPI,支持802.11a/b/g/n/ac无线协议,立体声扬声器,3000x2000,2015年12月,232.1mm,NULL,实体按键：音量键，电源键平板电脑模式尺寸：220.2×312.3×7.7mm平板电脑模式重量：726g,商用,2×USB3.0,312.3mm,1.579Kg,企业级安全性的TPM芯片,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,支持Windows Hello面部识别功能,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 10 Professional（专业版）,NULL,2年,银色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,Surface Book x1Surface触控笔 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,Office 365个人版30天试用,NULL,多合1读卡器,3:2,耳机输出接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,插拔,NULL,NULL,双摄像头（前置：500万像素，后置：800万像素）,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,Intel 博锐技术,NULL,12小时左右，视具体使用环境而定,Mini DisplayPort,内置传感器：环境光线传感器，加速计，陀螺仪，磁力计,NULL,NULL,支持十点触控,NULL,分岛式键盘,电源接口，拓展坞链接端口
微软Surface Laptop（i5/8GB/256GB）,Surface Laptop系列,http://detail.zol.com.cn/ultrabook/index1170137.shtml,https://2e.zol-img.com.cn/product/182_80x60/530/ceV5yo0cVhkOs.jpg,9888,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,NULL,NULL,256GB,SSD固态硬盘,936,核芯显卡,Intel GMA HD 620,共享内存容量,无,NULL,镁合金,NULL,NULL,聚合物电池,NULL,14.5mm,LCD，PixelSense显示屏,支持802.11ac无线协议,立体声扬声器,2256x1504,2017年06月,223.2mm,NULL,NULL,商用,1×USB3.0,308.02mm,1.25Kg,Windows Hello面部登录,400-8203-800,周一至周五：09:00–21:00，周六至周日:10:00–18:00,NULL,100V-240V 自适应交流电源适配器,2年有限保修,内置音效芯片，支持杜比音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,商务办公本，校园学生本，时尚轻薄本,预装Windows 10 S,NULL,2年,银灰色，紫红色，钴蓝色，石墨金色,NULL,NULL,玻璃触控板，Surface触控笔（1024级压力感应）,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1快速入门指南 x1安全和保修文件 x1,NULL,NULL,NULL,NULL,3:2,3.5mm耳机接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双立体声麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,售后服务由品牌的厂商负责提供，支持全国联保，Surface标准担保分为两部分（有限硬件担保：包含硬件和适用附件的两年担保服务，从购买之日起算。适用附件包括触控键盘保护罩，实体键盘保护罩，Surface电源线和适配器，以及Surface触笔。技术支持：并为客户提供90天的预装软件的帮助和技术支持，从购买之日起算。）进入官网>>,13.5英寸,NULL,NULL,14.5小时左右，视具体使用环境而定,Mini DisplayPort,氛围光传感器,NULL,NULL,支持十点触控,NULL,Alcantara键盘，背光键盘,电源接口
