型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
机械革命深海泰坦X1（i7 7700HQ/8GB/128GB+1TB/GTX1050 Ti ）,深海泰坦X1系列,http://detail.zol.com.cn/notebook/index1180802.shtml,https://2a.zol-img.com.cn/product/185_80x60/68/ceeibHFijEBvA.jpg,6299,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4100毫安,NULL,27.5mm,FHD，LED背光，IPS屏，45%色域雾面屏，160°可视角度,Intel 3168 AC,内置双扬声器,1920x1080,2017年08月,260mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,374.6mm,2.4Kg,安全锁孔,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home（家庭版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源线 x1电源适配器 x1保修卡 x1用户手册 x1说明单页 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命深海泰坦X1（i7 7700HQ/8GB/256GB/GTX1050 Ti）,深海泰坦X1系列,http://detail.zol.com.cn/notebook/index1180800.shtml,https://2a.zol-img.com.cn/product/185_80x60/56/ce3hwS5h2KBs.jpg,6299,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4100毫安,NULL,27.5mm,FHD，LED背光，IPS屏，45%色域雾面屏，160°可视角度,Intel 3168 AC,内置双扬声器,1920x1080,2017年07月,260mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,374.6mm,2.4Kg,安全锁孔,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home（家庭版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源线 x1电源适配器 x1保修卡 x1用户手册 x1说明单页 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命深海泰坦X1（i5 7300HQ/8GB/1TB/GTX1050）,深海泰坦X1系列,http://detail.zol.com.cn/notebook/index1177568.shtml,https://2e.zol-img.com.cn/product/184_80x60/362/ce4Kgb23BiYak.jpg,4999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,5400转,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4100毫安,NULL,27.5mm,FHD，LED背光，IPS屏，45%色域雾面屏，160°可视角度,Intel 3168 AC,内置双扬声器,1920x1080,2017年07月,260mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,374.6mm,2.4Kg,安全锁孔,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home（家庭版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源线 x1电源适配器 x1保修卡 x1用户手册 x1说明单页 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命深海泰坦X1（i7 7700HQ/8GB/128GB+1TB/GTX1050）,深海泰坦X1系列,http://detail.zol.com.cn/notebook/index1180797.shtml,https://2f.zol-img.com.cn/product/185_80x60/7/cerH3d75RT2qQ.jpg,6099,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4100毫安,NULL,27.5mm,FHD，LED背光，IPS屏，45%色域雾面屏，160°可视角度,Intel 3168 AC,内置双扬声器,1920x1080,2017年08月,260mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,374.6mm,2.4Kg,安全锁孔,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home（家庭版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源线 x1电源适配器 x1保修卡 x1用户手册 x1说明单页 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命深海泰坦X1（i5 7300HQ/8GB/256GB/GTX1050）,深海泰坦X1系列,http://detail.zol.com.cn/notebook/index1177567.shtml,https://2e.zol-img.com.cn/product/184_80x60/350/ceQNxPk9W1J2.jpg,5499,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4100毫安,NULL,27.5mm,FHD，LED背光，IPS屏，45%色域雾面屏，160°可视角度,Intel 3168 AC,内置双扬声器,1920x1080,2017年07月,260mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,374.6mm,2.4Kg,安全锁孔,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home（家庭版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源线 x1电源适配器 x1保修卡 x1用户手册 x1说明单页 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命X6,X6系列,http://detail.zol.com.cn/notebook/index389408.shtml,https://2c.zol-img.com.cn/product/141_80x60/914/cerXKQ8DW2KEg.jpg,5999,[无货],7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,16GB（8GB×2）,DDR3L（低电压版）1600MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,1779,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，全高清A+雾面显示屏,支持802.11b/g/n无线协议,2.1声道立体声效带低音炮,1920x1080,2014年09月,272mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,380mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 8.1,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,NULL,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，背光键盘,RJ45（网络接口），电源接口
机械革命X6-M,X6系列,http://detail.zol.com.cn/notebook/index392218.shtml,https://2e.zol-img.com.cn/product/144_80x60/610/ceakahKVl5Tpc.jpg,5999,[停产],7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,5400转,1779,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD背光，全高清A+雾面显示屏,支持802.11b/g/n无线协议,2.1声道立体声效带低音炮,1920x1080,2014年11月,272mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,380mm,2.85Kg,NULL,NULL,NULL,NULL,100V-240V 120W 自适应交流电源适配器,NULL,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 7 Home Basic 64bit（64位家庭普通版）,NULL,NULL,黑色,NULL,NULL,触摸板,NULL,NULL,NULL,NULL,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,NULL,15.6英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，背光键盘,RJ45（网络接口），电源接口
机械革命X6-H,X6系列,http://detail.zol.com.cn/notebook/index395315.shtml,https://2d.zol-img.com.cn/product/147_80x60/773/ce08iDVkEPNb6.jpg,6499,[停产],7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,1779,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD背光，全高清A+雾面显示屏,支持802.11b/g/n无线协议,2.1声道立体声效带低音炮,1920x1080,2015年01月,272mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,380mm,2.85Kg,NULL,NULL,NULL,NULL,100V-240V 120W 自适应交流电源适配器,NULL,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 7 Home Basic 64bit（64位家庭普通版）,NULL,NULL,黑色,NULL,NULL,触摸板,NULL,NULL,NULL,NULL,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,NULL,15.6英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，背光键盘,RJ45（网络接口），电源接口
机械革命X6Ti-S（i7进阶版）,X6Ti-S系列,http://detail.zol.com.cn/notebook/index1163550.shtml,https://2c.zol-img.com.cn/product/179_80x60/662/ceRVLogv1lns.jpg,6699,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，IPS屏,支持802.11ac无线协议,立体声扬声器,1920x1080,2017年01月,264.9mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,386.2mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，背光键盘,RJ45（网络接口），电源接口
机械革命X6Ti-S（i7高玩版）,X6Ti-S系列,http://detail.zol.com.cn/notebook/index1165911.shtml,https://2b.zol-img.com.cn/product/180_80x60/815/ceGfC5jI2tZuk.jpg,6099,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，IPS屏,Intel 7265 AC，支持802.11ac无线协议，支持支持双频（2.4GHz+5GHz）,立体声扬声器,1920x1080,2017年01月,264.9mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,386.2mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，RGB多彩背光,RJ45（网络接口），电源接口
机械革命X6Ti-S（i5/1050/机械版）,X6Ti-S系列,http://detail.zol.com.cn/notebook/index1172886.shtml,https://2c.zol-img.com.cn/product/183_80x60/902/ceTZae7CBhSQE.jpg,5299,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，IPS屏,Intel 7265 AC，支持802.11ac无线协议，支持支持双频（2.4GHz+5GHz）,立体声扬声器,1920x1080,2017年06月,264.9mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,386.2mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,机械键盘,RJ45（网络接口），电源接口
机械革命X6Ti-S（i7/1050/机械版）,X6Ti-S系列,http://detail.zol.com.cn/notebook/index1172882.shtml,https://2f.zol-img.com.cn/product/183_80x60/851/ceMb9fxxn14PQ.jpg,6399,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，IPS屏,Intel 7265 AC，支持802.11ac无线协议，支持支持双频（2.4GHz+5GHz）,立体声扬声器,1920x1080,2017年06月,264.9mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,386.2mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,机械键盘,RJ45（网络接口），电源接口
机械革命X6Ti-S（i5玩家版）,X6Ti-S系列,http://detail.zol.com.cn/notebook/index1163549.shtml,https://2a.zol-img.com.cn/product/179_80x60/618/ceRJ0rNdaaj2.jpg,5999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,31.5mm,FHD，LED背光，IPS屏,Intel 7265 AC，支持802.11ac无线协议，支持支持双频（2.4GHz+5GHz）,立体声扬声器,1920x1080,2017年01月,264.9mm,NULL,NULL,家用,2×USB2.0+2×USB3.0，USB Type-C接口,386.2mm,2.85Kg,NULL,400-990-5898,周一到周日：9:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，黑曜金,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械革命(MECHREVO)电脑产品实行全国范围联保，无论您在中华人民共和国的任何地方(不包括港、澳、台地区)购买并使用的机械革命(MECHREVO)电脑产品，若出现保修范围之内的硬件故障时，均可凭《保修证书》(包含三包凭证)、和购机发票，到任何一家机械革命(MECHREVO)服务机构进行保修或拨打我们的服务热线。进入官网>>,15.6英寸,NULL,16GB,2-3小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,专业级游戏键盘，背光键盘,RJ45（网络接口），电源接口
